"usageDate","usageCategory","productName","tokensConsumed","uniqueUsers",
2023-05-01 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-05-01 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",276.0,92,
2023-05-01 00:00:00,"DESKTOP_PRODUCT","AutoCAD",168.0,26,
2023-05-01 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-05-01 00:00:00,"DESKTOP_PRODUCT","Revit",1820.0,183,
2023-05-02 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2023-05-02 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",477.0,159,
2023-05-02 00:00:00,"DESKTOP_PRODUCT","AutoCAD",203.0,36,
2023-05-02 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-05-02 00:00:00,"DESKTOP_PRODUCT","Revit",2090.0,209,
2023-05-03 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2023-05-03 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",519.0,173,
2023-05-03 00:00:00,"DESKTOP_PRODUCT","AutoCAD",343.0,52,
2023-05-03 00:00:00,"DESKTOP_PRODUCT","Revit",2230.0,225,
2023-05-04 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",495.0,165,
2023-05-04 00:00:00,"DESKTOP_PRODUCT","AutoCAD",357.0,51,
2023-05-04 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",27.0,3,
2023-05-04 00:00:00,"DESKTOP_PRODUCT","Revit",2300.0,232,
2023-05-05 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-05-05 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",486.0,162,
2023-05-05 00:00:00,"DESKTOP_PRODUCT","AutoCAD",245.0,40,
2023-05-05 00:00:00,"DESKTOP_PRODUCT","Revit",2050.0,206,
2023-05-06 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",171.0,57,
2023-05-06 00:00:00,"DESKTOP_PRODUCT","AutoCAD",77.0,11,
2023-05-06 00:00:00,"DESKTOP_PRODUCT","Revit",380.0,38,
2023-05-07 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",48.0,16,
2023-05-07 00:00:00,"DESKTOP_PRODUCT","AutoCAD",112.0,16,
2023-05-07 00:00:00,"DESKTOP_PRODUCT","Revit",550.0,56,
2023-05-08 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-05-08 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-05-08 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",513.0,171,
2023-05-08 00:00:00,"DESKTOP_PRODUCT","AutoCAD",434.0,66,
2023-05-08 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-08 00:00:00,"DESKTOP_PRODUCT","Revit",2250.0,225,
2023-05-09 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-05-09 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",582.0,194,
2023-05-09 00:00:00,"DESKTOP_PRODUCT","AutoCAD",336.0,54,
2023-05-09 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-09 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-05-09 00:00:00,"DESKTOP_PRODUCT","Revit",2420.0,243,
2023-05-10 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2023-05-10 00:00:00,"CLOUD_PRODUCT","Fusion - Ultimate",0.0,1,
2023-05-10 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",546.0,182,
2023-05-10 00:00:00,"DESKTOP_PRODUCT","AutoCAD",357.0,54,
2023-05-10 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-10 00:00:00,"DESKTOP_PRODUCT","Revit",2310.0,233,
2023-05-11 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-05-11 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-05-11 00:00:00,"CLOUD_PRODUCT","Fusion - Ultimate",2.0,1,
2023-05-11 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",582.0,194,
2023-05-11 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-05-11 00:00:00,"DESKTOP_PRODUCT","AutoCAD",343.0,53,
2023-05-11 00:00:00,"DESKTOP_PRODUCT","Maya",12.0,2,
2023-05-11 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-05-11 00:00:00,"DESKTOP_PRODUCT","Revit",2390.0,240,
2023-05-12 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",30.0,3,
2023-05-12 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2023-05-12 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",486.0,162,
2023-05-12 00:00:00,"DESKTOP_PRODUCT","AutoCAD",238.0,37,
2023-05-12 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-12 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-05-12 00:00:00,"DESKTOP_PRODUCT","Revit",2040.0,204,
2023-05-13 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",138.0,46,
2023-05-13 00:00:00,"DESKTOP_PRODUCT","AutoCAD",42.0,7,
2023-05-13 00:00:00,"DESKTOP_PRODUCT","Revit",280.0,30,
2023-05-14 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",39.0,13,
2023-05-14 00:00:00,"DESKTOP_PRODUCT","AutoCAD",112.0,16,
2023-05-14 00:00:00,"DESKTOP_PRODUCT","Revit",470.0,47,
2023-05-15 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",0.0,1,
2023-05-15 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",20.0,2,
2023-05-15 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",507.0,169,
2023-05-15 00:00:00,"DESKTOP_PRODUCT","AutoCAD",364.0,57,
2023-05-15 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-15 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-05-15 00:00:00,"DESKTOP_PRODUCT","Revit",2260.0,229,
2023-05-16 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",522.0,174,
2023-05-16 00:00:00,"DESKTOP_PRODUCT","AutoCAD",315.0,54,
2023-05-16 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-16 00:00:00,"DESKTOP_PRODUCT","Revit",2260.0,231,
2023-05-17 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-05-17 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",567.0,189,
2023-05-17 00:00:00,"DESKTOP_PRODUCT","AutoCAD",329.0,50,
2023-05-17 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-17 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-05-17 00:00:00,"DESKTOP_PRODUCT","Revit",2360.0,238,
2023-05-18 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-05-18 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",552.0,184,
2023-05-18 00:00:00,"DESKTOP_PRODUCT","Alias AutoStudio",34.0,1,
2023-05-18 00:00:00,"DESKTOP_PRODUCT","AutoCAD",378.0,59,
2023-05-18 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-18 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-05-18 00:00:00,"DESKTOP_PRODUCT","Revit",2290.0,229,
2023-05-19 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-05-19 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2023-05-19 00:00:00,"DESKTOP_PRODUCT","AutoCAD",287.0,45,
2023-05-19 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-19 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-05-19 00:00:00,"DESKTOP_PRODUCT","Revit",1940.0,194,
2023-05-20 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",141.0,47,
2023-05-20 00:00:00,"DESKTOP_PRODUCT","AutoCAD",70.0,10,
2023-05-20 00:00:00,"DESKTOP_PRODUCT","Revit",220.0,22,
2023-05-21 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",30.0,10,
2023-05-21 00:00:00,"DESKTOP_PRODUCT","AutoCAD",126.0,18,
2023-05-21 00:00:00,"DESKTOP_PRODUCT","Revit",370.0,37,
2023-05-22 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-05-22 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",438.0,146,
2023-05-22 00:00:00,"DESKTOP_PRODUCT","AutoCAD",392.0,57,
2023-05-22 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-22 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-05-22 00:00:00,"DESKTOP_PRODUCT","Revit",2150.0,218,
2023-05-23 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",489.0,163,
2023-05-23 00:00:00,"DESKTOP_PRODUCT","3ds Max",0.0,1,
2023-05-23 00:00:00,"DESKTOP_PRODUCT","AutoCAD",455.0,70,
2023-05-23 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-23 00:00:00,"DESKTOP_PRODUCT","Revit",2140.0,215,
2023-05-24 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2023-05-24 00:00:00,"DESKTOP_PRODUCT","AutoCAD",364.0,54,
2023-05-24 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-24 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-05-24 00:00:00,"DESKTOP_PRODUCT","Revit",2160.0,218,
2023-05-25 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2023-05-25 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",474.0,158,
2023-05-25 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-05-25 00:00:00,"DESKTOP_PRODUCT","AutoCAD",308.0,46,
2023-05-25 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-25 00:00:00,"DESKTOP_PRODUCT","Revit",2040.0,206,
2023-05-26 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",387.0,129,
2023-05-26 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-05-26 00:00:00,"DESKTOP_PRODUCT","AutoCAD",245.0,36,
2023-05-26 00:00:00,"DESKTOP_PRODUCT","Revit",1710.0,173,
2023-05-27 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",87.0,29,
2023-05-27 00:00:00,"DESKTOP_PRODUCT","AutoCAD",28.0,4,
2023-05-27 00:00:00,"DESKTOP_PRODUCT","Revit",180.0,19,
2023-05-28 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",12.0,4,
2023-05-28 00:00:00,"DESKTOP_PRODUCT","AutoCAD",91.0,15,
2023-05-28 00:00:00,"DESKTOP_PRODUCT","Revit",260.0,28,
2023-05-29 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",51.0,17,
2023-05-29 00:00:00,"DESKTOP_PRODUCT","3ds Max",12.0,2,
2023-05-29 00:00:00,"DESKTOP_PRODUCT","AutoCAD",147.0,23,
2023-05-29 00:00:00,"DESKTOP_PRODUCT","Revit",450.0,47,
2023-05-30 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2023-05-30 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",0.0,1,
2023-05-30 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",423.0,141,
2023-05-30 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-05-30 00:00:00,"DESKTOP_PRODUCT","AutoCAD",329.0,49,
2023-05-30 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-05-30 00:00:00,"DESKTOP_PRODUCT","Revit",1930.0,194,
2023-05-31 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2023-05-31 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",0.0,1,
2023-05-31 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",453.0,151,
2023-05-31 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-05-31 00:00:00,"DESKTOP_PRODUCT","AutoCAD",455.0,72,
2023-05-31 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-05-31 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-05-31 00:00:00,"DESKTOP_PRODUCT","Revit",2000.0,201,
2023-05-31 00:00:00,"MANUAL_ADJUSTMENT","N/A",2435.0,1,
2023-05-31 00:00:00,"MANUAL_CONSUMPTION","Autodesk BIM 360 Team - Single User",399.0,1,
2023-05-31 00:00:00,"MANUAL_CONSUMPTION","Prospect by IrisVR",1000.0,1,
2023-05-31 00:00:00,"MANUAL_CONSUMPTION","The Wild",500.0,1,
2023-06-01 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-06-01 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-01 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",471.0,157,
2023-06-01 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-01 00:00:00,"DESKTOP_PRODUCT","AutoCAD",329.0,49,
2023-06-01 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-01 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-01 00:00:00,"DESKTOP_PRODUCT","Revit",2040.0,204,
2023-06-02 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",30.0,3,
2023-06-02 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",378.0,126,
2023-06-02 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-02 00:00:00,"DESKTOP_PRODUCT","AutoCAD",259.0,41,
2023-06-02 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-02 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-02 00:00:00,"DESKTOP_PRODUCT","Revit",1740.0,175,
2023-06-03 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",102.0,34,
2023-06-03 00:00:00,"DESKTOP_PRODUCT","AutoCAD",28.0,4,
2023-06-03 00:00:00,"DESKTOP_PRODUCT","Revit",240.0,25,
2023-06-04 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",51.0,17,
2023-06-04 00:00:00,"DESKTOP_PRODUCT","AutoCAD",112.0,18,
2023-06-04 00:00:00,"DESKTOP_PRODUCT","Revit",460.0,46,
2023-06-05 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,2,
2023-06-05 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,2,
2023-06-05 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",465.0,155,
2023-06-05 00:00:00,"DESKTOP_PRODUCT","AutoCAD",357.0,54,
2023-06-05 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-05 00:00:00,"DESKTOP_PRODUCT","Revit",2140.0,219,
2023-06-06 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-06-06 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",30.0,3,
2023-06-06 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",516.0,172,
2023-06-06 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-06 00:00:00,"DESKTOP_PRODUCT","AutoCAD",406.0,60,
2023-06-06 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-06 00:00:00,"DESKTOP_PRODUCT","Revit",2190.0,220,
2023-06-07 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2023-06-07 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",0.0,1,
2023-06-07 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",492.0,164,
2023-06-07 00:00:00,"DESKTOP_PRODUCT","3ds Max",12.0,2,
2023-06-07 00:00:00,"DESKTOP_PRODUCT","AutoCAD",399.0,62,
2023-06-07 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-07 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-06-07 00:00:00,"DESKTOP_PRODUCT","Revit",2160.0,218,
2023-06-08 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-08 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2023-06-08 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-08 00:00:00,"DESKTOP_PRODUCT","AutoCAD",385.0,56,
2023-06-08 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2023-06-08 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-08 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-06-08 00:00:00,"DESKTOP_PRODUCT","Revit",2050.0,207,
2023-06-09 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",429.0,143,
2023-06-09 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-09 00:00:00,"DESKTOP_PRODUCT","AutoCAD",203.0,31,
2023-06-09 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-09 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-09 00:00:00,"DESKTOP_PRODUCT","Revit",1740.0,175,
2023-06-10 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",111.0,37,
2023-06-10 00:00:00,"DESKTOP_PRODUCT","AutoCAD",63.0,9,
2023-06-10 00:00:00,"DESKTOP_PRODUCT","Revit",270.0,27,
2023-06-11 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",54.0,18,
2023-06-11 00:00:00,"DESKTOP_PRODUCT","AutoCAD",119.0,17,
2023-06-11 00:00:00,"DESKTOP_PRODUCT","Revit",480.0,48,
2023-06-12 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-12 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",459.0,153,
2023-06-12 00:00:00,"DESKTOP_PRODUCT","AutoCAD",364.0,55,
2023-06-12 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",45.0,5,
2023-06-12 00:00:00,"DESKTOP_PRODUCT","ReCap Pro",1.0,1,
2023-06-12 00:00:00,"DESKTOP_PRODUCT","Revit",2090.0,212,
2023-06-13 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-06-13 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-13 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",417.0,139,
2023-06-13 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-13 00:00:00,"DESKTOP_PRODUCT","AutoCAD",441.0,67,
2023-06-13 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-13 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-13 00:00:00,"DESKTOP_PRODUCT","Revit",2040.0,207,
2023-06-14 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-06-14 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-14 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2023-06-14 00:00:00,"DESKTOP_PRODUCT","AutoCAD",385.0,58,
2023-06-14 00:00:00,"DESKTOP_PRODUCT","Maya",12.0,2,
2023-06-14 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-06-14 00:00:00,"DESKTOP_PRODUCT","Revit",2100.0,214,
2023-06-15 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-15 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",480.0,160,
2023-06-15 00:00:00,"DESKTOP_PRODUCT","AutoCAD",399.0,57,
2023-06-15 00:00:00,"DESKTOP_PRODUCT","Maya",12.0,2,
2023-06-15 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-15 00:00:00,"DESKTOP_PRODUCT","Revit",2050.0,206,
2023-06-16 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2023-06-16 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-16 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",402.0,134,
2023-06-16 00:00:00,"DESKTOP_PRODUCT","AutoCAD",252.0,40,
2023-06-16 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",27.0,3,
2023-06-16 00:00:00,"DESKTOP_PRODUCT","Revit",1710.0,171,
2023-06-17 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",96.0,32,
2023-06-17 00:00:00,"DESKTOP_PRODUCT","AutoCAD",49.0,8,
2023-06-17 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-17 00:00:00,"DESKTOP_PRODUCT","Revit",250.0,25,
2023-06-18 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",51.0,17,
2023-06-18 00:00:00,"DESKTOP_PRODUCT","AutoCAD",105.0,16,
2023-06-18 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-18 00:00:00,"DESKTOP_PRODUCT","Revit",370.0,38,
2023-06-19 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2023-06-19 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-19 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",396.0,132,
2023-06-19 00:00:00,"DESKTOP_PRODUCT","AutoCAD",280.0,42,
2023-06-19 00:00:00,"DESKTOP_PRODUCT","Maya",12.0,2,
2023-06-19 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",27.0,3,
2023-06-19 00:00:00,"DESKTOP_PRODUCT","Revit",1820.0,183,
2023-06-20 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",0.0,1,
2023-06-20 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-20 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",423.0,141,
2023-06-20 00:00:00,"DESKTOP_PRODUCT","AutoCAD",427.0,64,
2023-06-20 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2023-06-20 00:00:00,"DESKTOP_PRODUCT","Maya",12.0,2,
2023-06-20 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-20 00:00:00,"DESKTOP_PRODUCT","Revit",1900.0,192,
2023-06-21 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-21 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",450.0,150,
2023-06-21 00:00:00,"DESKTOP_PRODUCT","AutoCAD",287.0,44,
2023-06-21 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2023-06-21 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-21 00:00:00,"DESKTOP_PRODUCT","Revit",1620.0,164,
2023-06-22 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-06-22 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",417.0,139,
2023-06-22 00:00:00,"DESKTOP_PRODUCT","AutoCAD",252.0,39,
2023-06-22 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-22 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",27.0,3,
2023-06-22 00:00:00,"DESKTOP_PRODUCT","Revit",1750.0,175,
2023-06-23 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-23 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",354.0,118,
2023-06-23 00:00:00,"DESKTOP_PRODUCT","AutoCAD",259.0,37,
2023-06-23 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",9.0,1,
2023-06-23 00:00:00,"DESKTOP_PRODUCT","Revit",1630.0,163,
2023-06-24 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",105.0,35,
2023-06-24 00:00:00,"DESKTOP_PRODUCT","AutoCAD",63.0,9,
2023-06-24 00:00:00,"DESKTOP_PRODUCT","Revit",260.0,26,
2023-06-25 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",75.0,25,
2023-06-25 00:00:00,"DESKTOP_PRODUCT","AutoCAD",112.0,17,
2023-06-25 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-25 00:00:00,"DESKTOP_PRODUCT","Revit",530.0,54,
2023-06-26 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-06-26 00:00:00,"CLOUD_PRODUCT","Autodesk Build - Daily",10.0,1,
2023-06-26 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",432.0,144,
2023-06-26 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-26 00:00:00,"DESKTOP_PRODUCT","AutoCAD",350.0,54,
2023-06-26 00:00:00,"DESKTOP_PRODUCT","AutoCAD Architecture",7.0,1,
2023-06-26 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-26 00:00:00,"DESKTOP_PRODUCT","Navisworks Manage",18.0,2,
2023-06-26 00:00:00,"DESKTOP_PRODUCT","Revit",1950.0,196,
2023-06-27 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",10.0,1,
2023-06-27 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",447.0,149,
2023-06-27 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-27 00:00:00,"DESKTOP_PRODUCT","AutoCAD",399.0,61,
2023-06-27 00:00:00,"DESKTOP_PRODUCT","Maya",6.0,1,
2023-06-27 00:00:00,"DESKTOP_PRODUCT","Revit",1890.0,190,
2023-06-28 00:00:00,"CLOUD_PRODUCT","Autodesk BIM Collaborate - Daily",20.0,2,
2023-06-28 00:00:00,"CLOUD_PRODUCT","Revit Cloud Worksharing",453.0,151,
2023-06-28 00:00:00,"DESKTOP_PRODUCT","3ds Max",6.0,1,
2023-06-28 00:00:00,"DESKTOP_PRODUCT","AutoCAD",364.0,56,
